src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,bwd_iat_total,fwd_packets,bwd_packets,fwd_packets_sec,bwd_packets_sec,fwd_bytes,bwd_bytes,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,psh_flag_count,down_up_ratio,avg_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,act_data_pkt_fwd,min_seg_size_forward,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flags,syn_flags,rst_flags,ack_flags,urg_flags,cwe_flags,ece_flags,fwd_header_len,bwd_header_len,subflow_fwd_pkts,subflow_fwd_bytes,subflow_bwd_pkts,subflow_bwd_bytes,init_win_bytes_fwd,init_win_bytes_bwd,active_mean,active_max,active_min,active_std,idle_mean,idle_max,idle_min,idle_std
146.250.47.207,1.255.16.172,52634,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,498,0,498,498,498.00,0.00,0.00,498,498,498.00,0.00,0,65535,0.00,0.00,0,0.00,498.00,498.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805933568.00,18446743535805933078,18446743535805933078,0.00,0.00,0,0,0.00
1.255.16.172,252.199.192.194,10667,443,6,38628471,0.00,0.00,0,0,38628471,0,22,0,1193.73,0.00,2029,0,54,455,92.23,114.78,289815.86,455,54,92.23,68.32,0,65535,0.00,0.00,5,0.00,92.23,92.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,54,5,0,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,8192,0,9223371767903687680.00,18446743535805928101,1447866,0.00,0.00,0,0,0.00
132.65.215.67,1.255.16.172,443,10664,6,269598,0.00,0.00,0,0,269598,0,6,0,46647.23,0.00,1765,0,60,1055,294.17,362.18,787066.83,1055,60,294.17,211.29,0,65535,0.00,0.00,3,0.00,294.17,294.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,3,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,65535,0,18446743535805921280.00,18446743535805922011,18446743535805922011,0.00,0.00,0,0,0.00
132.65.215.67,1.255.16.172,443,10665,6,248535,0.00,0.00,0,0,248535,0,6,0,50600.52,0.00,1781,0,60,1055,296.83,363.09,791018.83,1055,60,296.83,209.11,0,65535,0.00,0.00,3,0.00,296.83,296.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,3,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,65535,0,18446743535805904896.00,18446743535805905799,18446743535805905799,0.00,0.00,0,0,0.00
166.53.172.207,1.255.16.172,42304,50983,17,730716,0.00,0.00,0,0,730716,0,2,0,5736.84,0.00,642,0,144,498,321.00,177.00,62658.00,498,144,321.00,-nan,0,65535,0.00,0.00,0,0.00,321.00,321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805880320.00,18446743535805880809,18446743535805880809,0.00,0.00,0,0,0.00
8.201.250.111,1.255.16.172,62599,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,498,0,498,498,498.00,0.00,0.00,498,498,498.00,0.00,0,65535,0.00,0.00,0,0.00,498.00,498.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805865984.00,18446743535805866403,18446743535805866403,0.00,0.00,0,0,0.00
252.199.192.194,1.255.16.172,443,10667,6,38527062,0.00,0.00,0,0,38527062,0,36,0,1958.52,0.00,42038,0,60,1514,1167.72,598.54,12897007.22,1514,60,1167.72,-nan,0,65535,0.00,0.00,6,0.00,1167.72,1167.72,0.00,41535.00,28.00,0.00,0.00,0.00,0.00,36,60,6,0,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,5840,0,9223371767903539200.00,18446743535805819405,1258614,0.00,0.00,0,0,0.00
1.255.16.172,136.237.194.204,10668,80,6,301308,0.00,0.00,0,0,301308,0,7,0,48694.36,0.00,958,0,54,610,136.86,193.23,261366.86,610,54,136.86,136.41,0,65535,0.00,0.00,1,0.00,136.86,136.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535805802496.00,18446743535805803172,18446743535805803172,0.00,0.00,0,0,0.00
136.237.194.204,1.255.16.172,80,10668,6,281400,0.00,0.00,0,0,281400,0,6,0,44690.83,0.00,2250,0,60,1514,375.00,532.87,1703702.00,1514,60,375.00,378.58,0,65535,0.00,0.00,1,0.00,375.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,65535,0,18446743535805730816.00,18446743535805730911,18446743535805730911,0.00,0.00,0,0,0.00
1.255.16.172,136.237.194.204,10669,80,6,126903,0.00,0.00,0,0,126903,0,7,0,115615.86,0.00,1020,0,54,672,145.71,214.92,323331.43,672,54,145.71,157.98,0,65535,0.00,0.00,1,0.00,145.71,145.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535805671424.00,18446743535805672237,18446743535805672237,0.00,0.00,0,0,0.00
136.237.194.204,1.255.16.172,80,10669,6,159936,0.00,0.00,0,0,159936,0,5,0,65526.21,0.00,2342,0,60,1514,468.40,569.02,1618923.20,1514,60,468.40,323.09,0,65535,0.00,0.00,1,0.00,468.40,468.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535805646848.00,18446743535805647394,18446743535805647394,0.00,0.00,0,0,0.00
1.255.16.172,84.190.209.66,50983,53679,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,70,0,70,70,70.00,0.00,0.00,70,70,70.00,0.00,0,65535,0.00,0.00,0,0.00,70.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805616128.00,18446743535805615243,18446743535805615243,0.00,0.00,0,0,0.00
1.255.16.172,136.237.194.204,10670,80,6,172683,0.00,0.00,0,0,172683,0,6,0,72827.09,0.00,936,0,54,654,156.00,222.76,297720.00,654,54,156.00,159.01,0,65535,0.00,0.00,1,0.00,156.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535805538304.00,18446743535805539328,18446743535805539328,0.00,0.00,0,0,0.00
136.237.194.204,1.255.16.172,80,10670,6,141960,0.00,0.00,0,0,141960,0,6,0,88588.33,0.00,2348,0,60,1514,391.33,537.63,1734245.33,1514,60,391.33,368.64,0,65535,0.00,0.00,1,0.00,391.33,391.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,65535,0,18446743535805483008.00,18446743535805482586,18446743535805482586,0.00,0.00,0,0,0.00
1.255.16.172,252.1.139.95,50983,13208,17,130746,0.00,0.00,0,0,130746,0,2,0,32062.17,0.00,139,0,63,76,69.50,6.50,84.50,76,63,69.50,-nan,0,65535,0.00,0.00,0,0.00,69.50,69.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805466624.00,18446743535805466458,18446743535805466458,0.00,0.00,0,0,0.00
1.255.16.172,224.83.227.109,10671,443,6,1268085,0.00,0.00,0,0,1268085,0,9,0,14875.97,0.00,612,0,54,126,68.00,22.40,4514.00,126,54,68.00,-nan,0,65535,0.00,0.00,4,0.00,68.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,4,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535805431808.00,18446743535805431934,18446743535805431934,0.00,0.00,0,0,0.00
80.163.8.212,1.255.16.172,54900,50983,17,12948738,0.00,0.00,0,0,12948738,0,2,0,323.74,0.00,137,0,60,77,68.50,8.50,144.50,77,60,68.50,-nan,0,65535,0.00,0.00,0,0.00,68.50,68.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805360128.00,18446743535805360702,18446743535805360702,0.00,0.00,0,0,0.00
252.1.139.95,1.255.16.172,13208,50983,17,98868,0.00,0.00,0,0,98868,0,2,0,42399.97,0.00,210,0,60,150,105.00,45.00,4050.00,150,60,105.00,-nan,0,65535,0.00,0.00,0,0.00,105.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805345792.00,18446743535805345750,18446743535805345750,0.00,0.00,0,0,0.00
1.255.16.172,118.140.78.24,50983,24884,17,3194793,0.00,0.00,0,0,3194793,0,2,0,1312.14,0.00,159,0,76,83,79.50,3.50,24.50,83,76,79.50,-nan,0,65535,0.00,0.00,0,0.00,79.50,79.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805329408.00,18446743535805329832,18446743535805329832,0.00,0.00,0,0,0.00
1.255.16.172,140.187.58.82,50983,43187,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805323264.00,18446743535805323868,18446743535805323868,0.00,0.00,0,0,0.00
118.140.78.24,1.255.16.172,24884,50983,17,3194772,0.00,0.00,0,0,3194772,0,2,0,1312.14,0.00,196,0,60,136,98.00,38.00,2888.00,136,60,98.00,-nan,0,65535,0.00,0.00,0,0.00,98.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805317120.00,18446743535805318051,18446743535805318051,0.00,0.00,0,0,0.00
224.83.227.109,1.255.16.172,443,10671,6,1144353,0.00,0.00,0,0,1144353,0,7,0,12821.22,0.00,540,0,60,133,77.14,24.76,4292.86,133,60,77.14,-nan,0,65535,0.00,0.00,3,0.00,77.14,77.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,60,3,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,8192,0,18446743535805313024.00,18446743535805312990,18446743535805312990,0.00,0.00,0,0,0.00
1.255.16.172,173.247.164.190,50983,29044,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805296640.00,18446743535805296001,18446743535805296001,0.00,0.00,0,0,0.00
173.247.164.190,1.255.16.172,29044,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,60,0,60,60,60.00,0.00,0.00,60,60,60.00,0.00,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805280256.00,18446743535805279390,18446743535805279390,0.00,0.00,0,0,0.00
140.187.58.82,1.255.16.172,43187,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,60,0,60,60,60.00,0.00,0.00,60,60,60.00,0.00,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805274112.00,18446743535805274035,18446743535805274035,0.00,0.00,0,0,0.00
1.255.16.172,181.101.248.94,50983,38685,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805263872.00,18446743535805263682,18446743535805263682,0.00,0.00,0,0,0.00
15.2.0.10,3.2.0.10,57632,53,17,55630125,0.00,0.00,0,0,55630125,0,2,0,75.35,0.00,172,0,86,86,86.00,0.00,0.00,86,86,86.00,-nan,0,65535,0.00,0.00,0,0.00,86.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805224960.00,18446743535805225966,18446743535805225966,0.00,0.00,0,0,0.00
3.2.0.10,15.2.0.10,53,57632,17,55573362,0.00,0.00,0,0,55573362,0,2,0,75.43,0.00,482,0,241,241,241.00,0.00,0.00,241,241,241.00,-nan,0,65535,0.00,0.00,0,0.00,241.00,241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805161472.00,18446743535805161979,18446743535805161979,0.00,0.00,0,0,0.00
15.2.0.10,78.113.46.207,2542,443,6,19624239,0.00,0.00,0,0,19624239,0,13,0,1388.49,0.00,3315,0,54,1514,255.00,396.09,2039496.00,1514,54,255.00,303.08,0,65535,0.00,0.00,4,0.00,255.00,255.00,0.00,2134.00,3.00,0.00,0.00,0.00,0.00,13,54,4,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,64240,0,18446743535805155328.00,18446743535805156162,18446743535805156162,0.00,0.00,0,0,0.00
1.255.16.172,7.82.246.188,50983,32291,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805145088.00,18446743535805145116,18446743535805145116,0.00,0.00,0,0,0.00
78.113.46.207,15.2.0.10,443,2542,6,19134981,0.00,0.00,0,0,19134981,0,12,0,1314.45,0.00,6172,0,60,1379,514.33,533.75,3418664.67,1379,60,514.33,142.65,0,65535,0.00,0.00,6,0.00,514.33,514.33,0.00,5992.00,9.00,0.00,0.00,0.00,0.00,12,60,6,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,8192,0,18446743535805138944.00,18446743535805138669,18446743535805138669,0.00,0.00,0,0,0.00
181.101.248.94,1.255.16.172,38685,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,62,0,62,62,62.00,0.00,0.00,62,62,62.00,0.00,0,65535,0.00,0.00,0,0.00,62.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805112320.00,18446743535805111726,18446743535805111726,0.00,0.00,0,0,0.00
1.255.16.172,161.22.221.80,50983,30425,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805091840.00,18446743535805091608,18446743535805091608,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56292,80,6,3524997,0.00,0.00,0,0,3524997,0,6,0,3567.66,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535805085696.00,18446743535805085329,18446743535805085329,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56292,6,3530100,0.00,0.00,0,0,3530100,0,5,0,2968.75,0.00,468,0,60,222,93.60,64.24,20635.20,222,60,93.60,-nan,0,65535,0.00,0.00,1,0.00,93.60,93.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535805077504.00,18446743535805076761,18446743535805076761,0.00,0.00,0,0,0.00
7.82.246.188,1.255.16.172,32291,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,61,0,61,61,61.00,0.00,0.00,61,61,61.00,0.00,0,65535,0.00,0.00,0,0.00,61.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805024256.00,18446743535805024282,18446743535805024282,0.00,0.00,0,0,0.00
1.255.16.172,80.163.8.212,10672,54900,6,1419348,0.00,0.00,0,0,1419348,0,2,0,2953.47,0.00,132,0,66,66,66.00,0.00,0.00,66,66,66.00,-nan,0,65535,0.00,0.00,0,0.00,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,66,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8192,0,18446743535805020160.00,18446743535805019410,18446743535805019410,0.00,0.00,0,0,0.00
1.255.16.172,80.163.8.212,10673,54900,6,1419012,0.00,0.00,0,0,1419012,0,2,0,2954.17,0.00,132,0,66,66,66.00,0.00,0.00,66,66,66.00,-nan,0,65535,0.00,0.00,0,0.00,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,66,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8192,0,18446743535805011968.00,18446743535805012900,18446743535805012900,0.00,0.00,0,0,0.00
1.255.16.172,13.52.33.114,50983,38843,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,76,0,76,76,76.00,0.00,0.00,76,76,76.00,0.00,0,65535,0.00,0.00,0,0.00,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535805005824.00,18446743535805006579,18446743535805006579,0.00,0.00,0,0,0.00
1.255.16.172,42.118.224.92,50983,50289,17,1047585,0.00,0.00,0,0,1047585,0,2,0,4001.58,0.00,148,0,74,74,74.00,0.00,0.00,74,74,74.00,-nan,0,65535,0.00,0.00,0,0.00,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804999680.00,18446743535805000237,18446743535805000237,0.00,0.00,0,0,0.00
1.255.16.172,16.199.46.114,50983,59468,17,1034985,0.00,0.00,0,0,1034985,0,2,0,4050.30,0.00,137,0,63,74,68.50,5.50,60.50,74,63,68.50,-nan,0,65535,0.00,0.00,0,0.00,68.50,68.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804993536.00,18446743535804993853,18446743535804993853,0.00,0.00,0,0,0.00
1.255.16.172,122.66.50.212,50983,52091,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,74,0,74,74,74.00,0.00,0.00,74,74,74.00,0.00,0,65535,0.00,0.00,0,0.00,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804987392.00,18446743535804987343,18446743535804987343,0.00,0.00,0,0,0.00
161.22.221.80,1.255.16.172,30425,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,498,0,498,498,498.00,0.00,0.00,498,498,498.00,0.00,0,65535,0.00,0.00,0,0.00,498.00,498.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804907520.00,18446743535804906556,18446743535804906556,0.00,0.00,0,0,0.00
16.199.46.114,1.255.16.172,59468,50983,17,949578,0.00,0.00,0,0,949578,0,2,0,4414.59,0.00,210,0,60,150,105.00,45.00,4050.00,150,60,105.00,-nan,0,65535,0.00,0.00,0,0.00,105.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804837888.00,18446743535804837592,18446743535804837592,0.00,0.00,0,0,0.00
13.52.33.114,1.255.16.172,38843,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,60,0,60,60,60.00,0.00,0.00,60,60,60.00,0.00,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804831744.00,18446743535804832615,18446743535804832615,0.00,0.00,0,0,0.00
15.2.0.10,3.2.0.10,62310,53,17,55398243,0.00,0.00,0,0,55398243,0,2,0,75.67,0.00,148,0,74,74,74.00,0.00,0.00,74,74,74.00,-nan,0,65535,0.00,0.00,0,0.00,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804827648.00,18446743535804827596,18446743535804827596,0.00,0.00,0,0,0.00
3.2.0.10,15.2.0.10,53,62310,17,55399524,0.00,0.00,0,0,55399524,0,2,0,75.67,0.00,320,0,160,160,160.00,0.00,0.00,160,160,160.00,-nan,0,65535,0.00,0.00,0,0.00,160.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804821504.00,18446743535804821527,18446743535804821527,0.00,0.00,0,0,0.00
15.2.0.10,184.116.55.65,2543,80,6,175518,0.00,0.00,0,0,175518,0,5,0,59708.98,0.00,1052,0,54,828,210.40,308.82,476835.20,828,54,210.40,226.05,0,65535,0.00,0.00,1,0.00,210.40,210.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,64240,0,18446743535804815360.00,18446743535804816256,18446743535804816256,0.00,0.00,0,0,0.00
122.66.50.212,1.255.16.172,52091,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,62,0,62,62,62.00,0.00,0.00,62,62,62.00,0.00,0,65535,0.00,0.00,0,0.00,62.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804811264.00,18446743535804810460,18446743535804810460,0.00,0.00,0,0,0.00
184.116.55.65,15.2.0.10,80,2543,6,84840,0.00,0.00,0,0,84840,0,5,0,123526.64,0.00,950,0,60,710,190.00,260.00,338000.00,710,60,190.00,177.48,0,65535,0.00,0.00,1,0.00,190.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535804719104.00,18446743535804719887,18446743535804719887,0.00,0.00,0,0,0.00
15.2.0.10,3.2.0.10,59794,53,17,55365714,0.00,0.00,0,0,55365714,0,2,0,75.71,0.00,164,0,82,82,82.00,0.00,0.00,82,82,82.00,-nan,0,65535,0.00,0.00,0,0.00,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804628992.00,18446743535804629944,18446743535804629944,0.00,0.00,0,0,0.00
15.2.0.10,78.113.46.207,2544,443,6,19966917,0.00,0.00,0,0,19966917,0,13,0,1364.66,0.00,3352,0,54,1514,257.85,396.36,2042317.69,1514,54,257.85,301.03,0,65535,0.00,0.00,4,0.00,257.85,257.85,0.00,2201.00,4.00,0.00,0.00,0.00,0.00,13,54,4,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,64240,0,18446743535804489728.00,18446743535804488950,18446743535804488950,0.00,0.00,0,0,0.00
78.113.46.207,15.2.0.10,443,2544,6,19679133,0.00,0.00,0,0,19679133,0,16,0,1704.14,0.00,8171,0,60,1379,510.69,448.95,3224851.44,1379,60,510.69,-nan,0,65535,0.00,0.00,10,0.00,510.69,510.69,0.00,6835.00,11.00,0.00,0.00,0.00,0.00,16,60,10,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,8192,0,18446743535804481536.00,18446743535804482461,18446743535804482461,0.00,0.00,0,0,0.00
3.2.0.10,15.2.0.10,53,59794,17,55354080,0.00,0.00,0,0,55354080,0,2,0,75.73,0.00,722,0,361,361,361.00,0.00,0.00,361,361,361.00,-nan,0,65535,0.00,0.00,0,0.00,361.00,361.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804440576.00,18446743535804441070,18446743535804441070,0.00,0.00,0,0,0.00
15.2.0.10,2.140.103.91,2545,80,6,448497,0.00,0.00,0,0,448497,0,7,0,32713.71,0.00,1570,0,54,693,224.29,267.91,502429.43,693,54,224.29,146.53,0,65535,0.00,0.00,2,0.00,224.29,224.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,2,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,64240,0,18446743535804434432.00,18446743535804435379,18446743535804435379,0.00,0.00,0,0,0.00
1.255.16.172,34.218.80.186,50983,3290,17,183624,0.00,0.00,0,0,183624,0,2,0,22829.26,0.00,137,0,63,74,68.50,5.50,60.50,74,63,68.50,-nan,0,65535,0.00,0.00,0,0.00,68.50,68.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804340224.00,18446743535804341236,18446743535804341236,0.00,0.00,0,0,0.00
2.140.103.91,15.2.0.10,80,2545,6,290115,0.00,0.00,0,0,290115,0,8,0,57797.77,0.00,2690,0,60,1126,336.25,405.18,1313339.50,1126,60,336.25,226.06,0,65535,0.00,0.00,3,0.00,336.25,336.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535804270592.00,18446743535804271075,18446743535804271075,0.00,0.00,0,0,0.00
34.218.80.186,1.255.16.172,3290,50983,17,126483,0.00,0.00,0,0,126483,0,2,0,33142.79,0.00,211,0,61,150,105.50,44.50,3960.50,150,61,105.50,-nan,0,65535,0.00,0.00,0,0.00,105.50,105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535804235776.00,18446743535804234976,18446743535804234976,0.00,0.00,0,0,0.00
